name,value,ticks
prediction_position_error_mm,0,100000
prediction_orientation_error_deg,0,100000
prediction_position_error_mm,0,200000
prediction_orientation_error_deg,0,200000
prediction_position_error_mm,0,300000
prediction_orientation_error_deg,0,300000
prediction_position_error_mm,1299.9999523162842,400000
prediction_orientation_error_deg,0,400000
prediction_position_error_mm,1300.0023365020752,500000
prediction_orientation_error_deg,0,500000
prediction_position_error_mm,1300.0091314315796,600000
prediction_orientation_error_deg,0,600000
owd_uplink_ms,20.3715,700000
owd_downlink_ms,20.3715,700000
correction_magnitude_mm,1299.9999523162842,400000
correction_magnitude_deg,0,400000
prediction_position_error_mm,19.995011389255524,700000
prediction_orientation_error_deg,0,700000
owd_uplink_ms,21.1143,800000
owd_downlink_ms,21.1143,800000
prediction_position_error_mm,14.995154924690723,800000
prediction_orientation_error_deg,0,800000
owd_uplink_ms,21.0815,900000
owd_downlink_ms,21.0815,900000
owd_uplink_ms,19.9664,900000
owd_downlink_ms,19.9664,900000
correction_magnitude_mm,9.995723143219948,700000
correction_magnitude_deg,0,700000
prediction_position_error_mm,9.98841691762209,900000
prediction_orientation_error_deg,0,900000
owd_uplink_ms,21.9404,1000000
owd_downlink_ms,21.9404,1000000
prediction_position_error_mm,9.98841691762209,1000000
prediction_orientation_error_deg,0,1000000
owd_uplink_ms,19.6971,1100000
owd_downlink_ms,19.6971,1100000
correction_magnitude_mm,9.98841691762209,900000
correction_magnitude_deg,0,900000
prediction_position_error_mm,4.990334622561932,1100000
prediction_orientation_error_deg,0,1100000
owd_uplink_ms,21.9402,1200000
owd_downlink_ms,21.9402,1200000
prediction_position_error_mm,14.96092602610588,1200000
prediction_orientation_error_deg,0,1200000
prediction_position_error_mm,19.940247759222984,1300000
prediction_orientation_error_deg,0,1300000
owd_uplink_ms,21.4959,1400000
owd_downlink_ms,21.4959,1400000
owd_uplink_ms,19.7779,1400000
owd_downlink_ms,19.7779,1400000
correction_magnitude_mm,9.97062399983406,1200000
correction_magnitude_deg,0,1200000
prediction_position_error_mm,4.979388322681189,1400000
prediction_orientation_error_deg,0,1400000
owd_uplink_ms,20.2177,1500000
owd_downlink_ms,20.2177,1500000
owd_uplink_ms,19.8871,1500000
owd_downlink_ms,19.8871,1500000
prediction_position_error_mm,9.944643825292587,1500000
prediction_orientation_error_deg,0,1500000
prediction_position_error_mm,9.944643825292587,1600000
prediction_orientation_error_deg,0,1600000
owd_uplink_ms,18.3839,1700000
owd_downlink_ms,18.3839,1700000
correction_magnitude_mm,9.944643825292587,1500000
correction_magnitude_deg,0,1500000
prediction_position_error_mm,9.922800585627556,1700000
prediction_orientation_error_deg,0,1700000
owd_uplink_ms,20.6443,1800000
owd_downlink_ms,20.6443,1800000
prediction_position_error_mm,9.922800585627556,1800000
prediction_orientation_error_deg,0,1800000
owd_uplink_ms,18.2666,1900000
owd_downlink_ms,18.2666,1900000
correction_magnitude_mm,9.922800585627556,1700000
correction_magnitude_deg,0,1700000
prediction_position_error_mm,9.897337295114994,1900000
prediction_orientation_error_deg,0,1900000
owd_uplink_ms,21.5173,2000000
owd_downlink_ms,21.5173,2000000
prediction_position_error_mm,9.897337295114994,2000000
prediction_orientation_error_deg,0,2000000
owd_uplink_ms,19.2835,2100000
owd_downlink_ms,19.2835,2100000
correction_magnitude_mm,9.897337295114994,1900000
correction_magnitude_deg,0,1900000
prediction_position_error_mm,4.938001744449139,2100000
prediction_orientation_error_deg,0,2100000
owd_uplink_ms,20.3029,2200000
owd_downlink_ms,20.3029,2200000
prediction_position_error_mm,14.79039341211319,2200000
prediction_orientation_error_deg,0,2200000
prediction_position_error_mm,14.79039341211319,2300000
prediction_orientation_error_deg,0,2300000
owd_uplink_ms,20.0354,2400000
owd_downlink_ms,20.0354,2400000
owd_uplink_ms,18.7151,2400000
owd_downlink_ms,18.7151,2400000
correction_magnitude_mm,9.852426126599312,2200000
correction_magnitude_deg,0,2200000
prediction_position_error_mm,4.913532175123692,2400000
prediction_orientation_error_deg,0,2400000
owd_uplink_ms,21.8495,2500000
owd_downlink_ms,21.8495,2500000
prediction_position_error_mm,9.818006306886673,2500000
prediction_orientation_error_deg,0,2500000
prediction_position_error_mm,14.712968841195107,2600000
prediction_orientation_error_deg,0,2600000
owd_uplink_ms,20.9678,2700000
owd_downlink_ms,20.9678,2700000
prediction_position_error_mm,14.684505760669708,2700000
prediction_orientation_error_deg,0,2700000
owd_uplink_ms,21.1339,2800000
owd_downlink_ms,21.1339,2800000
prediction_position_error_mm,14.654712751507759,2800000
prediction_orientation_error_deg,0,2800000
owd_uplink_ms,21.1731,2900000
owd_downlink_ms,21.1731,2900000
prediction_position_error_mm,14.623614028096199,2900000
prediction_orientation_error_deg,0,2900000
owd_uplink_ms,20.7538,3000000
owd_downlink_ms,20.7538,3000000
prediction_position_error_mm,14.591177925467491,3000000
prediction_orientation_error_deg,0,3000000
owd_uplink_ms,20.6302,3100000
owd_downlink_ms,20.6302,3100000
prediction_position_error_mm,14.557444490492344,3100000
prediction_orientation_error_deg,0,3100000
owd_uplink_ms,20.6595,3200000
owd_downlink_ms,20.6595,3200000
prediction_position_error_mm,14.522402547299862,3200000
prediction_orientation_error_deg,0,3200000
owd_uplink_ms,21.4931,3300000
owd_downlink_ms,21.4931,3300000
prediction_position_error_mm,14.486059546470642,3300000
prediction_orientation_error_deg,0,3300000
owd_uplink_ms,21.2442,3400000
owd_downlink_ms,21.2442,3400000
prediction_position_error_mm,19.238274544477463,3400000
prediction_orientation_error_deg,0,3400000
owd_uplink_ms,20.4203,3500000
owd_downlink_ms,20.4203,3500000
prediction_position_error_mm,19.185515120625496,3500000
prediction_orientation_error_deg,0,3500000
owd_uplink_ms,21.0619,3600000
owd_downlink_ms,21.0619,3600000
owd_uplink_ms,18.7822,3600000
owd_downlink_ms,18.7822,3600000
correction_magnitude_mm,9.593239985406399,3400000
correction_magnitude_deg,0,3400000
prediction_position_error_mm,9.537939913570881,3600000
prediction_orientation_error_deg,0,3600000
owd_uplink_ms,21.0087,3700000
owd_downlink_ms,21.0087,3700000
owd_uplink_ms,19.4728,3700000
owd_downlink_ms,19.4728,3700000
prediction_position_error_mm,9.5090102404356,3700000
prediction_orientation_error_deg,0,3700000
owd_uplink_ms,19.3577,3800000
owd_downlink_ms,19.3577,3800000
prediction_position_error_mm,4.747170489281416,3800000
prediction_orientation_error_deg,0,3800000
owd_uplink_ms,19.182,3900000
owd_downlink_ms,19.182,3900000
prediction_position_error_mm,9.448655880987644,3900000
prediction_orientation_error_deg,0,3900000
prediction_position_error_mm,9.448655880987644,4000000
prediction_orientation_error_deg,0,4000000
owd_uplink_ms,19.4414,4100000
owd_downlink_ms,19.4414,4100000
correction_magnitude_mm,9.448655880987644,3900000
correction_magnitude_deg,0,3900000
prediction_position_error_mm,0,4100000
prediction_orientation_error_deg,0,4100000
owd_uplink_ms,20.9368,4200000
owd_downlink_ms,20.9368,4200000
prediction_position_error_mm,0,4200000
prediction_orientation_error_deg,0,4200000
prediction_position_error_mm,0,4300000
prediction_orientation_error_deg,0,4300000
prediction_position_error_mm,0,4400000
prediction_orientation_error_deg,0,4400000
prediction_position_error_mm,0,4500000
prediction_orientation_error_deg,0,4500000
prediction_position_error_mm,0,4600000
prediction_orientation_error_deg,0,4600000
prediction_position_error_mm,0,4700000
prediction_orientation_error_deg,0,4700000
prediction_position_error_mm,0,4800000
prediction_orientation_error_deg,0,4800000
prediction_position_error_mm,0,4900000
